"PID","PROV_ID_TYPE","ID_PROVIDER","ID_DOC","ID_LETTER_EXTERNAL","DTE_ADDED"
"10675460","MCD","0451841        ","6521267007559","FIN-3300-O          ","24-SEP-21"
"10500642","MCD","0262293        ","6521267007560","FIN-3300-O          ","24-SEP-21"
"10500670","MCD","0262323        ","6521267007562","FIN-3300-O          ","24-SEP-21"
"10500743","MCD","0262401        ","6521267007563","FIN-3300-O          ","24-SEP-21"
"10500785","MCD","0262446        ","6521267007564","FIN-3300-O          ","24-SEP-21"
"10500984","MCD","0262661        ","6521267007566","FIN-3300-O          ","24-SEP-21"
"10501034","MCD","0262714        ","6521267007567","FIN-3300-O          ","24-SEP-21"
"10501078","MCD","0262762        ","6521267007569","FIN-3300-O          ","24-SEP-21"
"10501379","MCD","0263087        ","6521267007570","FIN-3300-O          ","24-SEP-21"
"10501445","MCD","0263159        ","6521267007571","FIN-3300-O          ","24-SEP-21"
"10501554","MCD","0263279        ","6521267007573","FIN-3300-O          ","24-SEP-21"
"10503541","MCD","0265424        ","6521267007574","FIN-3300-O          ","24-SEP-21"
"10503543","MCD","0265426        ","6521267007576","FIN-3300-O          ","24-SEP-21"
"10510566","MCD","0272990        ","6521267007577","FIN-3300-O          ","24-SEP-21"
"10510626","MCD","0273052        ","6521267007579","FIN-3300-O          ","24-SEP-21"
"10510642","MCD","0273070        ","6521267007580","FIN-3300-O          ","24-SEP-21"
"10510655","MCD","0273085        ","6521267007581","FIN-3300-O          ","24-SEP-21"
"10510660","MCD","0273090        ","6521267007583","FIN-3300-O          ","24-SEP-21"
"20972","MCD","0274804        ","6521267007584","FIN-3300-O          ","24-SEP-21"
"10675399","MCD","0451776        ","6521267007585","FIN-3300-O          ","24-SEP-21"
"21346","MCD","0278542        ","6521267007587","FIN-3300-O          ","24-SEP-21"
"10516903","MCD","0279832        ","6521267007588","FIN-3300-O          ","24-SEP-21"
"10520120","MCD","0283333        ","6521267007590","FIN-3300-O          ","24-SEP-21"
"10520161","MCD","0283378        ","6521267007591","FIN-3300-O          ","24-SEP-21"
"21870","MCD","0283787        ","6521267007592","FIN-3300-O          ","24-SEP-21"
"10520687","MCD","0283946        ","6521267007594","FIN-3300-O          ","24-SEP-21"
"10520948","MCD","0284228        ","6521267007595","FIN-3300-O          ","24-SEP-21"
"10521077","MCD","0284367        ","6521267007597","FIN-3300-O          ","24-SEP-21"
"10522596","MCD","0286012        ","6521267007598","FIN-3300-O          ","24-SEP-21"
"10524043","MCD","0287576        ","6521267007599","FIN-3300-O          ","24-SEP-21"
"10524062","MCD","0287598        ","6521267007601","FIN-3300-O          ","24-SEP-21"
"10524447","MCD","0288016        ","6521267007602","FIN-3300-O          ","24-SEP-21"
"10524471","MCD","0288043        ","6521267007604","FIN-3300-O          ","24-SEP-21"
"10524886","MCD","0288489        ","6521267007605","FIN-3300-O          ","24-SEP-21"
"10525496","MCD","0289153        ","6521267007607","FIN-3300-O          ","24-SEP-21"
"10525857","MCD","0289551        ","6521267007608","FIN-3300-O          ","24-SEP-21"
"10526038","MCD","0289749        ","6521267007610","FIN-3300-O          ","24-SEP-21"
"10526249","MCD","0289982        ","6521267007611","FIN-3300-O          ","24-SEP-21"
"22621","MCD","0291303        ","6521267007612","FIN-3300-O          ","24-SEP-21"
"10528254","MCD","0292159        ","6521267007614","FIN-3300-O          ","24-SEP-21"
"10528401","MCD","0292321        ","6521267007615","FIN-3300-O          ","24-SEP-21"
"10528411","MCD","0292331        ","6521267007617","FIN-3300-O          ","24-SEP-21"
"10528430","MCD","0292352        ","6521267007618","FIN-3300-O          ","24-SEP-21"
"10528857","MCD","0292821        ","6521267007619","FIN-3300-O          ","24-SEP-21"
"10528948","MCD","0292917        ","6521267007621","FIN-3300-O          ","24-SEP-21"
"10530815","MCD","0294954        ","6521267007622","FIN-3300-O          ","24-SEP-21"
"10531328","MCD","0295508        ","6521267007624","FIN-3300-O          ","24-SEP-21"
"23271","MCD","0297807        ","6521267007625","FIN-3300-O          ","24-SEP-21"
"10533703","MCD","0298083        ","6521267007627","FIN-3300-O          ","24-SEP-21"
"23364","MCD","0298735        ","6521267007628","FIN-3300-O          ","24-SEP-21"
"10534501","MCD","0298958        ","6521267007630","FIN-3300-O          ","24-SEP-21"
"10537063","MCD","0301726        ","6521267007631","FIN-3300-O          ","24-SEP-21"
"10610754","MCD","0380799        ","6521267007633","FIN-3300-O          ","24-SEP-21"
"10564128","MCD","0330804        ","6521267007634","FIN-3300-O          ","24-SEP-21"
"25147","MCD","0316563        ","6521267007635","FIN-3300-O          ","24-SEP-21"
"25656","MCD","0321655        ","6521267007637","FIN-3300-O          ","24-SEP-21"
"25657","MCD","0321664        ","6521267007638","FIN-3300-O          ","24-SEP-21"
"25864","MCD","0323733        ","6521267007639","FIN-3300-O          ","24-SEP-21"
"26604","MCD","0331135        ","6521267007641","FIN-3300-O          ","24-SEP-21"
"27060","MCD","0335695        ","6521267007642","FIN-3300-O          ","24-SEP-21"
"27464","MCD","0339735        ","6521267007644","FIN-3300-O          ","24-SEP-21"
"28014","MCD","0345237        ","6521267007645","FIN-3300-O          ","24-SEP-21"
"28088","MCD","0345979        ","6521267007646","FIN-3300-O          ","24-SEP-21"
"28094","MCD","0346030        ","6521267007648","FIN-3300-O          ","24-SEP-21"
"28138","MCD","0346478        ","6521267007649","FIN-3300-O          ","24-SEP-21"
"28140","MCD","0346496        ","6521267007651","FIN-3300-O          ","24-SEP-21"
"28305","MCD","0348145        ","6521267007652","FIN-3300-O          ","24-SEP-21"
"28465","MCD","0349742        ","6521267007654","FIN-3300-O          ","24-SEP-21"
"28790","MCD","0352998        ","6521267007655","FIN-3300-O          ","24-SEP-21"
"29343","MCD","0358527        ","6521267007656","FIN-3300-O          ","24-SEP-21"
"29927","MCD","0364369        ","6521267007658","FIN-3300-O          ","24-SEP-21"
"10646688","MCD","0419830        ","6521267007659","FIN-3300-O          ","24-SEP-21"
"30260","MCD","0367697        ","6521267007660","FIN-3300-O          ","24-SEP-21"
"30907","MCD","0374161        ","6521267007662","FIN-3300-O          ","24-SEP-21"
"30921","MCD","0374303        ","6521267007663","FIN-3300-O          ","24-SEP-21"
"31087","MCD","0375964        ","6521267007665","FIN-3300-O          ","24-SEP-21"
"10563631","MCD","0330268        ","6521267007666","FIN-3300-O          ","24-SEP-21"
"31346","MCD","0378550        ","6521267007667","FIN-3300-O          ","24-SEP-21"
"10647351","MCD","0420560        ","6521267007669","FIN-3300-O          ","24-SEP-21"
"31479","MCD","0379880        ","6521267007670","FIN-3300-O          ","24-SEP-21"
"31833","MCD","0383428        ","6521267007672","FIN-3300-O          ","24-SEP-21"
"32124","MCD","0386336        ","6521267007673","FIN-3300-O          ","24-SEP-21"
"32260","MCD","0387693        ","6521267007674","FIN-3300-O          ","24-SEP-21"
"32647","MCD","0391562        ","6521267007676","FIN-3300-O          ","24-SEP-21"
"32648","MCD","0391571        ","6521267007677","FIN-3300-O          ","24-SEP-21"
"32649","MCD","0391580        ","6521267007678","FIN-3300-O          ","24-SEP-21"
"32820","MCD","0393293        ","6521267007680","FIN-3300-O          ","24-SEP-21"
"33112","MCD","0396218        ","6521267007681","FIN-3300-O          ","24-SEP-21"
"33573","MCD","0400828        ","6521267007683","FIN-3300-O          ","24-SEP-21"
"33884","MCD","0403932        ","6521267007684","FIN-3300-O          ","24-SEP-21"
"33886","MCD","0403950        ","6521267007685","FIN-3300-O          ","24-SEP-21"
"33913","MCD","0404226        ","6521267007687","FIN-3300-O          ","24-SEP-21"
"34139","MCD","0406484        ","6521267007688","FIN-3300-O          ","24-SEP-21"
"34171","MCD","0406804        ","6521267007689","FIN-3300-O          ","24-SEP-21"
"34172","MCD","0406813        ","6521267007691","FIN-3300-O          ","24-SEP-21"
"34374","MCD","0408839        ","6521267007692","FIN-3300-O          ","24-SEP-21"
"34863","MCD","0413725        ","6521267007694","FIN-3300-O          ","24-SEP-21"
"10589803","MCD","0358343        ","6521267007695","FIN-3300-O          ","24-SEP-21"
"35030","MCD","0415394        ","6521267007696","FIN-3300-O          ","24-SEP-21"
"35163","MCD","0416722        ","6521267007698","FIN-3300-O          ","24-SEP-21"
"35581","MCD","0420904        ","6521267007699","FIN-3300-O          ","24-SEP-21"
"35867","MCD","0423769        ","6521267007701","FIN-3300-O          ","24-SEP-21"
"35895","MCD","0424044        ","6521267007702","FIN-3300-O          ","24-SEP-21"
"10564100","MCD","0330775        ","6521267007704","FIN-3300-O          ","24-SEP-21"
"36493","MCD","0430028        ","6521267007705","FIN-3300-O          ","24-SEP-21"
"36879","MCD","0433883        ","6521267007706","FIN-3300-O          ","24-SEP-21"
"37384","MCD","0438931        ","6521267007708","FIN-3300-O          ","24-SEP-21"
"39029","MCD","0455387        ","6521267007709","FIN-3300-O          ","24-SEP-21"
"39418","MCD","0459276        ","6521267007710","FIN-3300-O          ","24-SEP-21"
"39881","MCD","0463903        ","6521267007712","FIN-3300-O          ","24-SEP-21"
"41412","MCD","0479218        ","6521267007713","FIN-3300-O          ","24-SEP-21"
"42415","MCD","0489243        ","6521267007715","FIN-3300-O          ","24-SEP-21"
"42834","MCD","0493434        ","6521267007716","FIN-3300-O          ","24-SEP-21"
"10563959","MCD","0330624        ","6521267007717","FIN-3300-O          ","24-SEP-21"
"10590007","MCD","0358562        ","6521267007719","FIN-3300-O          ","24-SEP-21"
"49902","MCD","0564125        ","6521267007720","FIN-3300-O          ","24-SEP-21"
"50622","MCD","0571322        ","6521267007722","FIN-3300-O          ","24-SEP-21"
"50727","MCD","0572376        ","6521267007723","FIN-3300-O          ","24-SEP-21"
"50909","MCD","0574196        ","6521267007724","FIN-3300-O          ","24-SEP-21"
"51042","MCD","0575524        ","6521267007726","FIN-3300-O          ","24-SEP-21"
"51558","MCD","0580689        ","6521267007727","FIN-3300-O          ","24-SEP-21"
"51559","MCD","0580698        ","6521267007729","FIN-3300-O          ","24-SEP-21"
"52016","MCD","0585264        ","6521267007730","FIN-3300-O          ","24-SEP-21"
"53283","MCD","0597939        ","6521267007731","FIN-3300-O          ","24-SEP-21"
"54419","MCD","0609292        ","6521267007733","FIN-3300-O          ","24-SEP-21"
"54499","MCD","0610093        ","6521267007734","FIN-3300-O          ","24-SEP-21"
"54772","MCD","0612822        ","6521267007735","FIN-3300-O          ","24-SEP-21"
"55425","MCD","0619352        ","6521267007737","FIN-3300-O          ","24-SEP-21"
"56244","MCD","0627558        ","6521267007738","FIN-3300-O          ","24-SEP-21"
"57494","MCD","0640051        ","6521267007740","FIN-3300-O          ","24-SEP-21"
"57562","MCD","0640739        ","6521267007741","FIN-3300-O          ","24-SEP-21"
"10564074","MCD","0330746        ","6521267007742","FIN-3300-O          ","24-SEP-21"
"59883","MCD","0663947        ","6521267007744","FIN-3300-O          ","24-SEP-21"
"60315","MCD","0668264        ","6521267007745","FIN-3300-O          ","24-SEP-21"
"61496","MCD","0680071        ","6521267007746","FIN-3300-O          ","24-SEP-21"
"61758","MCD","0682702        ","6521267007748","FIN-3300-O          ","24-SEP-21"
"61913","MCD","0684255        ","6521267007749","FIN-3300-O          ","24-SEP-21"
"62402","MCD","0689143        ","6521267007751","FIN-3300-O          ","24-SEP-21"
"10657972","MCD","0432381        ","6521267007752","FIN-3300-O          ","24-SEP-21"
"65526","MCD","0720385        ","6521267007754","FIN-3300-O          ","24-SEP-21"
"66492","MCD","0730043        ","6521267007755","FIN-3300-O          ","24-SEP-21"
"67492","MCD","0740041        ","6521267007756","FIN-3300-O          ","24-SEP-21"
"68489","MCD","0750012        ","6521267007758","FIN-3300-O          ","24-SEP-21"
"69498","MCD","0760109        ","6521267007759","FIN-3300-O          ","24-SEP-21"
"70499","MCD","0770116        ","6521267007761","FIN-3300-O          ","24-SEP-21"
"70512","MCD","0770241        ","6521267007762","FIN-3300-O          ","24-SEP-21"
"70583","MCD","0770956        ","6521267007763","FIN-3300-O          ","24-SEP-21"
"70584","MCD","0770965        ","6521267007765","FIN-3300-O          ","24-SEP-21"
"73621","MCD","0801332        ","6521267007766","FIN-3300-O          ","24-SEP-21"
"76536","MCD","0830506        ","6521267007768","FIN-3300-O          ","24-SEP-21"
"76562","MCD","0830766        ","6521267007769","FIN-3300-O          ","24-SEP-21"
"77490","MCD","0840068        ","6521267007770","FIN-3300-O          ","24-SEP-21"
"77499","MCD","0840157        ","6521267007772","FIN-3300-O          ","24-SEP-21"
"77987","MCD","0845036        ","6521267007773","FIN-3300-O          ","24-SEP-21"
"78537","MCD","0850539        ","6521267007774","FIN-3300-O          ","24-SEP-21"
"79490","MCD","0860064        ","6521267007776","FIN-3300-O          ","24-SEP-21"
"79493","MCD","0860091        ","6521267007777","FIN-3300-O          ","24-SEP-21"
"80542","MCD","0870580        ","6521267007778","FIN-3300-O          ","24-SEP-21"
"81562","MCD","0880793        ","6521267007780","FIN-3300-O          ","24-SEP-21"
"81771","MCD","0882880        ","6521267007781","FIN-3300-O          ","24-SEP-21"
"82638","MCD","0891585        ","6521267007782","FIN-3300-O          ","24-SEP-21"
"86294","MCD","0928223        ","6521267007784","FIN-3300-O          ","24-SEP-21"
"86852","MCD","0933806        ","6521267007785","FIN-3300-O          ","24-SEP-21"
"90069","MCD","0966012        ","6521267007786","FIN-3300-O          ","24-SEP-21"
"90181","MCD","0967137        ","6521267007788","FIN-3300-O          ","24-SEP-21"
"90560","MCD","0970927        ","6521267007789","FIN-3300-O          ","24-SEP-21"
"91303","MCD","0978358        ","6521267007790","FIN-3300-O          ","24-SEP-21"
"92864","MCD","0994090        ","6521267007792","FIN-3300-O          ","24-SEP-21"
"93891","MCD","1510298        ","6521267007793","FIN-3300-O          ","24-SEP-21"
"94647","MCD","2003996        ","6521267007794","FIN-3300-O          ","24-SEP-21"
"94833","MCD","2005850        ","6521267007796","FIN-3300-O          ","24-SEP-21"
"94838","MCD","2005903        ","6521267007797","FIN-3300-O          ","24-SEP-21"
"96014","MCD","2017678        ","6521267007798","FIN-3300-O          ","24-SEP-21"
"96208","MCD","2019612        ","6521267007800","FIN-3300-O          ","24-SEP-21"
"97596","MCD","2033490        ","6521267007801","FIN-3300-O          ","24-SEP-21"
"98216","MCD","2039690        ","6521267007803","FIN-3300-O          ","24-SEP-21"
"98391","MCD","2041445        ","6521267007804","FIN-3300-O          ","24-SEP-21"
"98723","MCD","2044764        ","6521267007806","FIN-3300-O          ","24-SEP-21"
"10652313","MCD","0426082        ","6521267007807","FIN-3300-O          ","24-SEP-21"
"98815","MCD","2045683        ","6521267007808","FIN-3300-O          ","24-SEP-21"
"99485","MCD","2052399        ","6521267007810","FIN-3300-O          ","24-SEP-21"
"99820","MCD","2055743        ","6521267007811","FIN-3300-O          ","24-SEP-21"
"10550645","MCD","0316293        ","6521267007813","FIN-3300-O          ","24-SEP-21"
"10551044","MCD","0316721        ","6521267007814","FIN-3300-O          ","24-SEP-21"
"10549693","MCD","0315261        ","6521267007815","FIN-3300-O          ","24-SEP-21"
"10549677","MCD","0315243        ","6521267007817","FIN-3300-O          ","24-SEP-21"
"10551038","MCD","0316715        ","6521267007818","FIN-3300-O          ","24-SEP-21"
"10551043","MCD","0316720        ","6521267007819","FIN-3300-O          ","24-SEP-21"
"99933","MCD","2056877        ","6521267007821","FIN-3300-O          ","24-SEP-21"
"99941","MCD","2056957        ","6521267007822","FIN-3300-O          ","24-SEP-21"
"100116","MCD","2058704        ","6521267007823","FIN-3300-O          ","24-SEP-21"
"100117","MCD","2058713        ","6521267007825","FIN-3300-O          ","24-SEP-21"
"10666275","MCD","0441649        ","6521267007827","FIN-3300-O          ","24-SEP-21"
"10649540","MCD","0422999        ","6521267007828","FIN-3300-O          ","24-SEP-21"
"103762","MCD","2095174        ","6521267007829","FIN-3300-O          ","24-SEP-21"
"104425","MCD","2101808        ","6521267007830","FIN-3300-O          ","24-SEP-21"
"104830","MCD","2105868        ","6521267007832","FIN-3300-O          ","24-SEP-21"
"104870","MCD","2106269        ","6521267007833","FIN-3300-O          ","24-SEP-21"
"105521","MCD","2112789        ","6521267007835","FIN-3300-O          ","24-SEP-21"
"105522","MCD","2112798        ","6521267007836","FIN-3300-O          ","24-SEP-21"
"106444","MCD","2122018        ","6521267007837","FIN-3300-O          ","24-SEP-21"
"106959","MCD","2127166        ","6521267007839","FIN-3300-O          ","24-SEP-21"
"107318","MCD","2130750        ","6521267007840","FIN-3300-O          ","24-SEP-21"
"107370","MCD","2131277        ","6521267007841","FIN-3300-O          ","24-SEP-21"
"108819","MCD","2145762        ","6521267007843","FIN-3300-O          ","24-SEP-21"
"109200","MCD","2149571        ","6521267007844","FIN-3300-O          ","24-SEP-21"
"110072","MCD","2158301        ","6521267007845","FIN-3300-O          ","24-SEP-21"
"110083","MCD","2158418        ","6521267007847","FIN-3300-O          ","24-SEP-21"
"110395","MCD","2161539        ","6521267007848","FIN-3300-O          ","24-SEP-21"
"110580","MCD","2163386        ","6521267007849","FIN-3300-O          ","24-SEP-21"
"10652283","MCD","0426050        ","6521267007851","FIN-3300-O          ","24-SEP-21"
"112678","MCD","2184363        ","6521267007852","FIN-3300-O          ","24-SEP-21"
"112721","MCD","2184792        ","6521267007853","FIN-3300-O          ","24-SEP-21"
"112723","MCD","2184818        ","6521267007855","FIN-3300-O          ","24-SEP-21"
"113454","MCD","2192121        ","6521267007856","FIN-3300-O          ","24-SEP-21"
"113726","MCD","2194843        ","6521267007857","FIN-3300-O          ","24-SEP-21"
"114623","MCD","2203814        ","6521267007859","FIN-3300-O          ","24-SEP-21"
"116071","MCD","2218291        ","6521267007860","FIN-3300-O          ","24-SEP-21"
"116102","MCD","2218602        ","6521267007862","FIN-3300-O          ","24-SEP-21"
"116722","MCD","2224800        ","6521267007863","FIN-3300-O          ","24-SEP-21"
"117764","MCD","2235245        ","6521267007864","FIN-3300-O          ","24-SEP-21"
"118232","MCD","2239929        ","6521267007866","FIN-3300-O          ","24-SEP-21"
"10610109","MCD","0380104        ","6521267007867","FIN-3300-O          ","24-SEP-21"
"120186","MCD","2259461        ","6521267007868","FIN-3300-O          ","24-SEP-21"
"120509","MCD","2262706        ","6521267007870","FIN-3300-O          ","24-SEP-21"
"120510","MCD","2262715        ","6521267007871","FIN-3300-O          ","24-SEP-21"
"120735","MCD","2264964        ","6521267007872","FIN-3300-O          ","24-SEP-21"
"120736","MCD","2264973        ","6521267007874","FIN-3300-O          ","24-SEP-21"
"120738","MCD","2264991        ","6521267007875","FIN-3300-O          ","24-SEP-21"
"120740","MCD","2265016        ","6521267007876","FIN-3300-O          ","24-SEP-21"
"120743","MCD","2265043        ","6521267007878","FIN-3300-O          ","24-SEP-21"
"120744","MCD","2265052        ","6521267007879","FIN-3300-O          ","24-SEP-21"
"120745","MCD","2265061        ","6521267007881","FIN-3300-O          ","24-SEP-21"
"120746","MCD","2265070        ","6521267007882","FIN-3300-O          ","24-SEP-21"
"120771","MCD","2265329        ","6521267007883","FIN-3300-O          ","24-SEP-21"
"121032","MCD","2267934        ","6521267007885","FIN-3300-O          ","24-SEP-21"
"121858","MCD","2276193        ","6521267007886","FIN-3300-O          ","24-SEP-21"
"121970","MCD","2277316        ","6521267007887","FIN-3300-O          ","24-SEP-21"
"10566850","MCD","0333751        ","6521267007889","FIN-3300-O          ","24-SEP-21"
"10567446","MCD","0334395        ","6521267007890","FIN-3300-O          ","24-SEP-21"
"122484","MCD","2282453        ","6521267007892","FIN-3300-O          ","24-SEP-21"
"122486","MCD","2282471        ","6521267007893","FIN-3300-O          ","24-SEP-21"
"123136","MCD","2288975        ","6521267007895","FIN-3300-O          ","24-SEP-21"
"123640","MCD","2294011        ","6521267007896","FIN-3300-O          ","24-SEP-21"
"123648","MCD","2294093        ","6521267007897","FIN-3300-O          ","24-SEP-21"
"123868","MCD","2296297        ","6521267007899","FIN-3300-O          ","24-SEP-21"
"123880","MCD","2296411        ","6521267007900","FIN-3300-O          ","24-SEP-21"
"124543","MCD","2303046        ","6521267007901","FIN-3300-O          ","24-SEP-21"
"124787","MCD","2305482        ","6521267007903","FIN-3300-O          ","24-SEP-21"
"125627","MCD","2313893        ","6521267007904","FIN-3300-O          ","24-SEP-21"
"10552628","MCD","0318435        ","6521267007905","FIN-3300-O          ","24-SEP-21"
"125632","MCD","2313946        ","6521267007907","FIN-3300-O          ","24-SEP-21"
"125703","MCD","2314650        ","6521267007908","FIN-3300-O          ","24-SEP-21"
"10634578","MCD","0406392        ","6521267007909","FIN-3300-O          ","24-SEP-21"
"10675163","MCD","0451517        ","6521267007911","FIN-3300-O          ","24-SEP-21"
"10663085","MCD","0438094        ","6521267007912","FIN-3300-O          ","24-SEP-21"
"127637","MCD","2334012        ","6521267007914","FIN-3300-O          ","24-SEP-21"
"128174","MCD","2339384        ","6521267007916","FIN-3300-O          ","24-SEP-21"
"128190","MCD","2339544        ","6521267007917","FIN-3300-O          ","24-SEP-21"
"10559667","MCD","0325992        ","6521267007918","FIN-3300-O          ","24-SEP-21"
"10557877","MCD","0324096        ","6521267007920","FIN-3300-O          ","24-SEP-21"
"128203","MCD","2339679        ","6521267007921","FIN-3300-O          ","24-SEP-21"
"128450","MCD","2342147        ","6521267007922","FIN-3300-O          ","24-SEP-21"
"10582801","MCD","0350806        ","6521267007923","FIN-3300-O          ","24-SEP-21"
"130105","MCD","2358701        ","6521267007925","FIN-3300-O          ","24-SEP-21"
"130640","MCD","2364052        ","6521267007926","FIN-3300-O          ","24-SEP-21"
"130845","MCD","2366103        ","6521267007927","FIN-3300-O          ","24-SEP-21"
"130846","MCD","2366112        ","6521267007929","FIN-3300-O          ","24-SEP-21"
"130876","MCD","2366416        ","6521267007930","FIN-3300-O          ","24-SEP-21"
"10573351","MCD","0340710        ","6521267007931","FIN-3300-O          ","24-SEP-21"
"133419","MCD","2391844        ","6521267007933","FIN-3300-O          ","24-SEP-21"
"133420","MCD","2391853        ","6521267007934","FIN-3300-O          ","24-SEP-21"
"135323","MCD","2410886        ","6521267007935","FIN-3300-O          ","24-SEP-21"
"10593908","MCD","0362746        ","6521267007937","FIN-3300-O          ","24-SEP-21"
"10593948","MCD","0362787        ","6521267007938","FIN-3300-O          ","24-SEP-21"
"135427","MCD","2411929        ","6521267007939","FIN-3300-O          ","24-SEP-21"
"136256","MCD","2420222        ","6521267007940","FIN-3300-O          ","24-SEP-21"
"136482","MCD","2422480        ","6521267007942","FIN-3300-O          ","24-SEP-21"
"136663","MCD","2424291        ","6521267007943","FIN-3300-O          ","24-SEP-21"
"10559405","MCD","0325709        ","6521267007944","FIN-3300-O          ","24-SEP-21"
"136712","MCD","2424782        ","6521267007946","FIN-3300-O          ","24-SEP-21"
"137159","MCD","2429250        ","6521267007947","FIN-3300-O          ","24-SEP-21"
"10559759","MCD","0326090        ","6521267007948","FIN-3300-O          ","24-SEP-21"
"10564564","MCD","0331277        ","6521267007950","FIN-3300-O          ","24-SEP-21"
"10675152","MCD","0451504        ","6521267007951","FIN-3300-O          ","24-SEP-21"
"137431","MCD","2431970        ","6521267007952","FIN-3300-O          ","24-SEP-21"
"137436","MCD","2432022        ","6521267007954","FIN-3300-O          ","24-SEP-21"
"10675187","MCD","0451544        ","6521267007955","FIN-3300-O          ","24-SEP-21"
"137962","MCD","2437287        ","6521267007956","FIN-3300-O          ","24-SEP-21"
"137964","MCD","2437303        ","6521267007958","FIN-3300-O          ","24-SEP-21"
"137965","MCD","2437312        ","6521267007959","FIN-3300-O          ","24-SEP-21"
"137978","MCD","2437447        ","6521267007961","FIN-3300-O          ","24-SEP-21"
"137980","MCD","2437465        ","6521267007962","FIN-3300-O          ","24-SEP-21"
"137981","MCD","2437474        ","6521267007963","FIN-3300-O          ","24-SEP-21"
"138022","MCD","2437885        ","6521267007965","FIN-3300-O          ","24-SEP-21"
"138023","MCD","2437894        ","6521267007966","FIN-3300-O          ","24-SEP-21"
"138031","MCD","2437974        ","6521267007967","FIN-3300-O          ","24-SEP-21"
"138035","MCD","2438017        ","6521267007969","FIN-3300-O          ","24-SEP-21"
"138036","MCD","2438026        ","6521267007970","FIN-3300-O          ","24-SEP-21"
"138039","MCD","2438053        ","6521267007971","FIN-3300-O          ","24-SEP-21"
"138043","MCD","2438099        ","6521267007973","FIN-3300-O          ","24-SEP-21"
"10602850","MCD","0372311        ","6521267007974","FIN-3300-O          ","24-SEP-21"
"138045","MCD","2438115        ","6521267007976","FIN-3300-O          ","24-SEP-21"
"138046","MCD","2438124        ","6521267007977","FIN-3300-O          ","24-SEP-21"
"138169","MCD","2439356        ","6521267007978","FIN-3300-O          ","24-SEP-21"
"138264","MCD","2440308        ","6521267007980","FIN-3300-O          ","24-SEP-21"
"138276","MCD","2440424        ","6521267007981","FIN-3300-O          ","24-SEP-21"
"10675229","MCD","0451590        ","6521267007982","FIN-3300-O          ","24-SEP-21"
"138520","MCD","2442860        ","6521267007984","FIN-3300-O          ","24-SEP-21"
"138713","MCD","2444797        ","6521267007985","FIN-3300-O          ","24-SEP-21"
"138716","MCD","2444822        ","6521267007987","FIN-3300-O          ","24-SEP-21"
"139316","MCD","2450824        ","6521267007988","FIN-3300-O          ","24-SEP-21"
"139975","MCD","2457416        ","6521267007989","FIN-3300-O          ","24-SEP-21"
"140096","MCD","2458620        ","6521267007991","FIN-3300-O          ","24-SEP-21"
"141495","MCD","2472613        ","6521267007992","FIN-3300-O          ","24-SEP-21"
"141496","MCD","2472622        ","6521267007993","FIN-3300-O          ","24-SEP-21"
"141497","MCD","2472631        ","6521267007995","FIN-3300-O          ","24-SEP-21"
"142801","MCD","2485672        ","6521267007996","FIN-3300-O          ","24-SEP-21"
"10559736","MCD","0326066        ","6521267007998","FIN-3300-O          ","24-SEP-21"
"143472","MCD","2492388        ","6521267007999","FIN-3300-O          ","24-SEP-21"
"144149","MCD","2499158        ","6521267008000","FIN-3300-O          ","24-SEP-21"
"144853","MCD","2506194        ","6521267008002","FIN-3300-O          ","24-SEP-21"
"145116","MCD","2508825        ","6521267008003","FIN-3300-O          ","24-SEP-21"
"145204","MCD","2509708        ","6521267008004","FIN-3300-O          ","24-SEP-21"
"145299","MCD","2510652        ","6521267008006","FIN-3300-O          ","24-SEP-21"
"145748","MCD","2515148        ","6521267008007","FIN-3300-O          ","24-SEP-21"
"145773","MCD","2515399        ","6521267008008","FIN-3300-O          ","24-SEP-21"
"145774","MCD","2515406        ","6521267008010","FIN-3300-O          ","24-SEP-21"
"145789","MCD","2515559        ","6521267008011","FIN-3300-O          ","24-SEP-21"
"145791","MCD","2515577        ","6521267008013","FIN-3300-O          ","24-SEP-21"
"10542105","MCD","0307140        ","6521267008014","FIN-3300-O          ","24-SEP-21"
"10541758","MCD","0306768        ","6521267008015","FIN-3300-O          ","24-SEP-21"
"145986","MCD","2517520        ","6521267008017","FIN-3300-O          ","24-SEP-21"
"146646","MCD","2524138        ","6521267008018","FIN-3300-O          ","24-SEP-21"
"146678","MCD","2524450        ","6521267008019","FIN-3300-O          ","24-SEP-21"
"146679","MCD","2524469        ","6521267008021","FIN-3300-O          ","24-SEP-21"
"146681","MCD","2524487        ","6521267008022","FIN-3300-O          ","24-SEP-21"
"146682","MCD","2524496        ","6521267008024","FIN-3300-O          ","24-SEP-21"
"146836","MCD","2526038        ","6521267008025","FIN-3300-O          ","24-SEP-21"
"147008","MCD","2527751        ","6521267008026","FIN-3300-O          ","24-SEP-21"
"147281","MCD","2530489        ","6521267008028","FIN-3300-O          ","24-SEP-21"
"147282","MCD","2530498        ","6521267008029","FIN-3300-O          ","24-SEP-21"
"10566855","MCD","0333756        ","6521267008030","FIN-3300-O          ","24-SEP-21"
"10566861","MCD","0333763        ","6521267008032","FIN-3300-O          ","24-SEP-21"
"148496","MCD","2542636        ","6521267008033","FIN-3300-O          ","24-SEP-21"
"149316","MCD","2550841        ","6521267008034","FIN-3300-O          ","24-SEP-21"
